2015-05-09 01:45:10,904 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-05-09 01:45:10,904 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2015-05-09 01:45:10,904 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-05-09 01:45:10,920 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-05-09 01:45:25,632 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-05-09 01:45:25,648 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2015-05-09 01:45:25,648 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-05-09 01:45:25,648 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-05-09 01:45:51,358 [Worker-22] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-05-09 01:45:51,358 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2015-05-09 01:45:51,373 [Worker-22] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-05-09 01:45:51,373 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-05-09 01:45:57,764 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-05-09 01:45:57,764 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2015-05-09 01:45:57,764 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-05-09 01:45:57,764 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
